parameter,r_hat,ess_bulk
z_innov_s|MA|2023-02-12 00:00:00,1.0135424967237876,231.13894911255048
z_innov_s|MA|2023-02-19 00:00:00,1.0089235197243065,134.16566453642218
z_innov_s|MA|2023-02-26 00:00:00,1.0129191056552727,105.8923759265465
z_innov_s|MA|2023-03-05 00:00:00,1.0070502554794356,154.33195181217073
z_innov_s|MA|2023-03-12 00:00:00,1.0218330294442053,105.02185964506096
z_innov_s|MA|2023-03-19 00:00:00,1.0101113445000791,172.69983813955395
z_innov_s|MA|2023-03-26 00:00:00,1.0244715307390755,146.84249670144948
z_innov_s|MA|2023-04-02 00:00:00,1.030777241712031,150.57108131286316
z_innov_s|MA|2023-04-09 00:00:00,1.060991635805782,73.20669351491738
z_innov_s|MA|2023-04-16 00:00:00,1.0128967050437072,195.41253824087747
z_innov_s|MA|2023-04-23 00:00:00,1.0059226524888045,159.37567204155508
z_innov_s|MA|2023-04-30 00:00:00,1.011606938398693,97.51503452094147
z_innov_s|MA|2023-05-07 00:00:00,1.0113289411917297,156.6160636810972
z_innov_s|MA|2023-05-14 00:00:00,1.0571179532152606,51.643477292928864
z_innov_s|MA|2023-05-21 00:00:00,1.0193135507599302,135.2422366468702
z_innov_s|MA|2023-05-28 00:00:00,1.010947980182496,185.50890833798042
z_innov_s|MA|2023-06-04 00:00:00,1.0429026076747225,82.06942559183257
z_innov_s|MA|2023-06-11 00:00:00,1.0384101654039517,101.24338366257318
z_innov_s|MA|2023-06-18 00:00:00,1.035310462494003,81.72867308789255
z_innov_s|MA|2023-06-25 00:00:00,1.004542370534259,203.90469564559947
z_innov_s|MA|2023-07-02 00:00:00,1.0218754444104075,169.06038838876694
z_innov_s|MA|2023-07-09 00:00:00,1.0040412401487178,149.75150879327217
z_innov_s|MA|2023-07-16 00:00:00,1.029617495347601,152.35654743696062
z_innov_s|MA|2023-07-23 00:00:00,1.0057961411513745,150.57791080779205
z_innov_s|MA|2023-07-30 00:00:00,1.02507172042988,94.60763866489343
z_innov_s|MA|2023-08-06 00:00:00,1.01548020543897,73.39783010247554
z_innov_s|MA|2023-08-13 00:00:00,1.018857562220047,172.52710615192035
z_innov_s|MA|2023-08-20 00:00:00,1.0028364192221697,173.4788910473596
z_innov_s|MA|2023-08-27 00:00:00,1.0054867456747894,150.7881239632582
z_innov_s|MA|2023-09-03 00:00:00,1.029221222054768,163.65598476506386
z_innov_s|MA|2023-09-10 00:00:00,1.0497216890270926,60.288980064520274
z_innov_s|MA|2023-09-17 00:00:00,1.0048052787974926,165.98877104665374
z_innov_s|MA|2023-09-24 00:00:00,1.0061273701089648,176.13980969125592
z_innov_s|MA|2023-10-01 00:00:00,1.0024270426134498,243.74066561305153
z_innov_s|MA|2023-10-08 00:00:00,1.0242482396254753,104.44519082400006
z_innov_s|MA|2023-10-15 00:00:00,1.000335781188833,210.99372700328533
z_innov_s|MA|2023-10-22 00:00:00,1.0051603318544227,214.10424554877764
z_innov_s|MA|2023-10-29 00:00:00,1.0030026513221308,138.9430297758254
z_innov_s|MA|2023-11-05 00:00:00,1.0130453317682155,138.4148182257894
z_innov_s|MA|2023-11-12 00:00:00,1.0205774935437906,218.80098709159546
z_innov_s|MA|2023-11-19 00:00:00,1.023729646584037,141.79597946175718
z_innov_s|MA|2023-11-26 00:00:00,1.0118623398599735,168.56865757780776
z_innov_s|MA|2023-12-03 00:00:00,1.0493918274160217,60.99086844545938
z_innov_s|MA|2023-12-10 00:00:00,1.024706204239253,74.99836647832588
z_innov_s|MA|2023-12-17 00:00:00,1.0145799091304675,109.62144657931076
z_innov_s|MA|2023-12-24 00:00:00,1.0062153086124808,172.2484295759944
z_innov_s|MA|2023-12-31 00:00:00,1.0087787359585436,184.83909138748558
z_innov_s|MA|2024-01-07 00:00:00,1.017748560019717,102.53592255091458
z_innov_s|MA|2024-01-14 00:00:00,1.0145865660395985,155.9436311445618
z_innov_s|MA|2024-01-21 00:00:00,1.010120364494421,142.87294594189126
z_innov_s|MA|2024-01-28 00:00:00,1.000886182328835,200.5250312023865
z_innov_s|MA|2024-02-04 00:00:00,1.018342871720557,140.25616159330454
z_innov_s|MA|2024-02-11 00:00:00,1.021307455769884,163.21636305766913
z_innov_s|MA|2024-02-18 00:00:00,1.0125303007945134,136.2803509677552
z_innov_s|MA|2024-02-25 00:00:00,1.0331436502968432,66.755951281171
z_innov_s|MA|2024-03-03 00:00:00,1.013296738169323,149.4919042198128
z_innov_s|MA|2024-03-10 00:00:00,1.0110676108157335,142.63199968725132
z_innov_s|MA|2024-03-17 00:00:00,1.003865460694796,184.36381115943584
z_innov_s|MA|2024-03-24 00:00:00,1.018274293240237,136.28453156458608
z_innov_s|MA|2024-03-31 00:00:00,1.0373194270694297,87.87689021380385
z_innov_s|MA|2024-04-07 00:00:00,1.0148369640234014,128.5210662783429
z_innov_s|MA|2024-04-14 00:00:00,1.0236386016293357,130.86478857911382
z_innov_s|MA|2024-04-21 00:00:00,1.0012987981599997,216.05875054728412
z_innov_s|MA|2024-04-28 00:00:00,1.006633624860138,232.7765614365034
z_innov_s|MA|2024-05-05 00:00:00,1.0671887738593893,42.45833789220675
z_innov_s|MA|2024-05-12 00:00:00,1.0214633262951125,154.6983271530473
z_innov_s|MA|2024-05-19 00:00:00,1.0424306991936398,74.93603677235664
z_innov_s|MA|2024-05-26 00:00:00,1.0200326915430444,124.64956970114241
z_innov_s|MA|2024-06-02 00:00:00,1.0229530110714307,109.84169547830747
z_innov_s|MA|2024-06-09 00:00:00,1.0332094696344776,102.90817426983818
z_innov_s|MA|2024-06-16 00:00:00,1.0079011728937834,130.8699880022157
z_innov_s|MA|2024-06-23 00:00:00,1.0634776322135224,59.93956529965079
z_innov_s|MA|2024-06-30 00:00:00,1.0375729060496708,158.76786705422643
z_innov_s|MA|2024-07-07 00:00:00,1.0376026846288369,102.30341737530065
z_innov_s|MA|2024-07-14 00:00:00,1.010151991440391,167.12328532226644
z_innov_s|MA|2024-07-21 00:00:00,1.007993668402827,178.00245520218604
z_innov_s|MA|2024-07-28 00:00:00,1.008116702255511,118.50644955175883
z_innov_s|MA|2024-08-04 00:00:00,1.0022667642322418,163.72448466963942
z_innov_s|MA|2024-08-11 00:00:00,1.013800594510874,154.93534390017106
z_innov_s|MA|2024-08-18 00:00:00,1.015711831611227,75.68682838561091
z_innov_s|MA|2024-08-25 00:00:00,1.0091071581207867,198.82817602086521
z_innov_s|MA|2024-09-01 00:00:00,1.0072190819149738,144.56604437561276
z_innov_s|MA|2024-09-08 00:00:00,1.0180735968343915,178.56337174062872
z_innov_s|MA|2024-09-15 00:00:00,1.0137508680520024,171.8179650744865
z_innov_s|MA|2024-09-22 00:00:00,1.0619356582493658,49.92006252324361
z_innov_s|MA|2024-09-29 00:00:00,1.0332597894531237,107.51809083212355
z_innov_s|MA|2024-10-06 00:00:00,1.0119080588792326,141.77293962612623
z_innov_s|MA|2024-10-13 00:00:00,1.0268728464190078,79.8463966161114
z_innov_s|MA|2024-10-20 00:00:00,1.002926605616112,193.55057996238332
z_innov_s|MA|2024-10-27 00:00:00,1.0295934012289245,115.59264599091166
z_innov_s|MA|2024-11-03 00:00:00,1.0094930257815826,138.0779321967477
z_innov_s|MA|2024-11-10 00:00:00,1.050880693635223,102.39821404574752
z_innov_s|MA|2024-11-17 00:00:00,1.0076219790480243,196.8485142638744
z_innov_s|MA|2024-11-24 00:00:00,1.0028078386987105,123.82843393287558
z_innov_s|MA|2024-12-01 00:00:00,1.0086013244587035,227.3960434770823
z_innov_s|MA|2024-12-08 00:00:00,1.0186045775443733,193.2426543703074
z_innov_s|MA|2024-12-15 00:00:00,1.0362094845683167,91.67293848511035
z_innov_s|MA|2024-12-22 00:00:00,1.0123890360522068,170.85808867705526
z_innov_s|MA|2024-12-29 00:00:00,1.0300407881345608,105.45341776038478
z_innov_s|MA|2025-01-05 00:00:00,1.0109295244496872,157.09129439018486
z_innov_s|MA|2025-01-12 00:00:00,1.0047863112443511,142.50648869466607
z_innov_s|MA|2025-01-19 00:00:00,1.0125503858022975,217.7392975490381
z_innov_s|MA|2025-01-26 00:00:00,1.0253538536594902,115.26218301235
z_innov_s|MA|2025-02-02 00:00:00,1.007656914231524,171.7129209503416
z_innov_s|MA|2025-02-09 00:00:00,1.0319785669209454,158.68171050151003
z_innov_s|MA|2025-02-16 00:00:00,1.0104758723688274,161.85969307087802
z_innov_s|MA|2025-02-23 00:00:00,1.0118814239479506,131.7054471391842
z_innov_s|MA|2025-03-02 00:00:00,1.0426646306777678,134.23305464635789
z_innov_s|MA|2025-03-09 00:00:00,1.052114565105333,114.80633793772893
z_innov_s|MA|2025-03-16 00:00:00,1.010202910389555,149.01237132274474
z_innov_s|MA|2025-03-23 00:00:00,1.015655747072079,217.1782083423909
z_innov_s|MA|2025-03-30 00:00:00,1.0181035094125577,129.36732784298522
z_innov_s|MA|2025-04-06 00:00:00,1.0051435446024508,191.65056449449938
z_innov_s|MA|2025-04-13 00:00:00,1.0662892139995068,63.99919220273554
z_innov_s|MA|2025-04-20 00:00:00,1.1802638387034252,12.391909724585512
z_innov_s|MA|2025-04-27 00:00:00,1.0286818315494415,138.98924086733805
z_innov_s|MA|2025-05-04 00:00:00,1.0100221138072367,154.43980248140429
z_innov_s|MA|2025-05-11 00:00:00,1.0130201986814773,161.7313548929045
z_innov_s|MA|2025-05-18 00:00:00,1.0085652392095208,161.3808304110879
z_innov_s|MA|2025-05-25 00:00:00,1.0090934291218014,168.3025560572449
z_innov_s|MA|2025-06-01 00:00:00,1.0231597272352204,167.211545261038
z_innov_s|MA|2025-06-08 00:00:00,1.0367684858500426,128.2357668576987
z_innov_s|MA|2025-06-15 00:00:00,1.0162630553547438,107.81045971947036
z_innov_s|MA|2025-06-22 00:00:00,1.018986943349061,174.08265313327558
z_innov_s|MA|2025-06-29 00:00:00,1.0214744499696815,114.63091468183343
z_innov_s|MA|2025-07-06 00:00:00,1.0013675513278875,153.69096869077487
z_innov_s|MA|2025-07-13 00:00:00,1.0207062122048056,135.27560431185603
z_innov_s|MA|2025-07-20 00:00:00,1.0229827056267586,97.65213334329327
z_innov_s|MA|2025-07-27 00:00:00,1.0280357447419093,137.72114401356046
z_innov_s|MA|2025-08-03 00:00:00,1.011804248687551,209.3175992062279
z_innov_s|MA|2025-08-10 00:00:00,1.0134646515298997,163.02977964414146
z_innov_s|MA|2025-08-17 00:00:00,1.0135406447221196,171.58833758140733
z_innov_s|MA|2025-08-24 00:00:00,1.0213269077290066,125.6264898228258
z_innov_s|MA|2025-08-31 00:00:00,1.015816357622096,268.78129086080577
z_innov_s|MA|2025-09-07 00:00:00,1.0139808448978997,115.78171607876247
z_innov_s|MA|2025-09-14 00:00:00,1.0022020491480057,127.91519589603911
z_innov_s|MA|2025-09-21 00:00:00,1.009874433396379,136.49563293514555
z_innov_s|MA|2025-09-28 00:00:00,1.0478602969212998,128.5915318123064
z_innov_s|MA|2025-10-05 00:00:00,1.0111477641764919,156.8946510407251
z_innov_s|MA|2025-10-12 00:00:00,1.0081707285825012,133.88752201152298
z_innov_s|MA|2025-10-19 00:00:00,1.005564301438781,202.6920034399308
z_innov_s|MA|2025-10-26 00:00:00,1.0119801153413766,194.197460068736
z_innov_s|MA|2025-11-02 00:00:00,1.0095923705397725,124.10920516520514
z_innov_s|MA|2025-11-09 00:00:00,1.0140681626405286,111.76794432058024
z_innov_s|MA|2025-11-16 00:00:00,1.015581687038854,139.67459070905065
z_innov_s|MA|2025-11-23 00:00:00,1.009365414432322,138.76446080339414
z_innov_s|MA|2025-11-30 00:00:00,1.0184071676934001,84.03357630776974
z_innov_s|MA|2025-12-07 00:00:00,1.0117412867986724,131.0724149240727
z_innov_s|MA|2025-12-14 00:00:00,1.0228438991811084,125.3832257577312
z_innov_s|MA|2025-12-21 00:00:00,1.011605779351511,139.6558512558316
z_innov_s|MA|2025-12-28 00:00:00,1.0109670292341941,146.10032916068604
z_innov_s|MG|2015-01-11 00:00:00,1.0742505220274587,31.848121688183987
z_innov_s|MG|2015-01-18 00:00:00,1.0488250410803852,117.09672485023172
z_innov_s|MG|2015-01-25 00:00:00,1.0047676887580859,182.51652193361866
z_innov_s|MG|2015-02-01 00:00:00,1.0291200181289424,117.4444575432465
z_innov_s|MG|2015-02-08 00:00:00,1.0612680253592712,98.1179992643415
z_innov_s|MG|2015-02-15 00:00:00,1.0197199963754127,92.23015845372787
z_innov_s|MG|2015-02-22 00:00:00,1.028345262446355,129.7687842893536
z_innov_s|MG|2015-03-01 00:00:00,1.009942034207749,221.0070314694467
z_innov_s|MG|2015-03-08 00:00:00,1.0154855773166112,146.5372430684161
z_innov_s|MG|2015-03-15 00:00:00,1.000106469441412,189.74161506033627
z_innov_s|MG|2015-03-22 00:00:00,1.0056905490912313,226.66966931974497
z_innov_s|MG|2015-03-29 00:00:00,1.0126345802307488,147.26409903315567
z_innov_s|MG|2015-04-05 00:00:00,1.0213065966281996,203.19902910779587
z_innov_s|MG|2015-04-12 00:00:00,1.0176345705645102,103.2415381643495
z_innov_s|MG|2015-04-19 00:00:00,1.037838018789484,108.61164228447628
z_innov_s|MG|2015-04-26 00:00:00,1.0149100640989395,100.10304986289648
z_innov_s|MG|2015-05-03 00:00:00,1.0075730357077737,157.70950920682242
z_innov_s|MG|2015-05-10 00:00:00,1.0139438089357198,149.63459565984442
z_innov_s|MG|2015-05-17 00:00:00,1.0086087087815752,177.00911449831273
z_innov_s|MG|2015-05-24 00:00:00,1.002242552693163,154.97642089962082
z_innov_s|MG|2015-05-31 00:00:00,1.02674153349889,140.0859923557601
z_innov_s|MG|2015-06-07 00:00:00,1.0073234008419811,101.69044935935312
z_innov_s|MG|2015-06-14 00:00:00,1.0024522103231361,192.00084727556026
z_innov_s|MG|2015-06-21 00:00:00,1.0038326599019984,296.179870304071
z_innov_s|MG|2015-06-28 00:00:00,1.0046098213420407,161.1120276347129
z_innov_s|MG|2015-07-05 00:00:00,1.0604794321871367,63.9449559963932
z_innov_s|MG|2015-07-12 00:00:00,1.021658294440152,127.04800384929543
z_innov_s|MG|2015-07-19 00:00:00,1.0021685955586266,184.9410614067421
z_innov_s|MG|2015-07-26 00:00:00,1.0029001337145755,202.80483799260261
z_innov_s|MG|2015-08-02 00:00:00,1.014295965911358,239.0609494930811
z_innov_s|MG|2015-08-09 00:00:00,1.0084728681648332,116.46858255914157
z_innov_s|MG|2015-08-16 00:00:00,1.0080925111546815,138.30638579759596
z_innov_s|MG|2015-08-23 00:00:00,1.0361301696032679,74.47706813981264
z_innov_s|MG|2015-08-30 00:00:00,1.0143107869570998,123.04632454031973
z_innov_s|MG|2015-09-06 00:00:00,1.0311681053046495,95.36510381217279
z_innov_s|MG|2015-09-13 00:00:00,1.0273680662411633,101.5877048905871
z_innov_s|MG|2015-09-20 00:00:00,1.004846862476478,159.91767801904166
z_innov_s|MG|2015-09-27 00:00:00,1.014839935209521,177.17020505084594
z_innov_s|MG|2015-10-04 00:00:00,1.043285778670882,121.78426892093792
z_innov_s|MG|2015-10-11 00:00:00,1.0075495851486702,207.92511195559342
z_innov_s|MG|2015-10-18 00:00:00,1.027648969787694,152.02073376560796
z_innov_s|MG|2015-10-25 00:00:00,1.0039382220304187,184.66232096734495
z_innov_s|MG|2015-11-01 00:00:00,1.0215968820264916,143.431566651621
z_innov_s|MG|2015-11-08 00:00:00,1.0351449914189301,110.54280476799735
z_innov_s|MG|2015-11-15 00:00:00,1.0087888058258465,119.44908809803829
z_innov_s|MG|2015-11-22 00:00:00,1.0108499983828152,118.8587450385791
z_innov_s|MG|2015-11-29 00:00:00,1.02182782964258,177.32047850689557
z_innov_s|MG|2015-12-06 00:00:00,1.001378790878458,122.20309645792408
z_innov_s|MG|2015-12-13 00:00:00,1.02031127793417,138.90953957285447
z_innov_s|MG|2015-12-20 00:00:00,1.0224695425462877,135.2752724836796
z_innov_s|MG|2015-12-27 00:00:00,1.0547820648259407,133.80664874182506
z_innov_s|MG|2016-01-03 00:00:00,1.0009572696949693,135.58039410682565
z_innov_s|MG|2016-01-10 00:00:00,1.0205195620149865,95.10218172287992
z_innov_s|MG|2016-01-17 00:00:00,1.0078076632255615,195.54939753857454
z_innov_s|MG|2016-01-24 00:00:00,1.0443689181220588,84.88042256914717
z_innov_s|MG|2016-01-31 00:00:00,1.0062802047638866,120.64668942710499
z_innov_s|MG|2016-02-07 00:00:00,1.0106079137482347,185.56809630603536
z_innov_s|MG|2016-02-14 00:00:00,1.0161306307110596,146.33736460161938
z_innov_s|MG|2016-02-21 00:00:00,1.0122761669129117,136.05755976885337
z_innov_s|MG|2016-02-28 00:00:00,1.0575529440888183,76.0453930570967
z_innov_s|MG|2016-03-06 00:00:00,1.056735613085339,60.74313701982939
z_innov_s|MG|2016-03-13 00:00:00,1.040497552095981,114.27203324124756
z_innov_s|MG|2016-03-20 00:00:00,1.0257357749694471,141.8763911373701
z_innov_s|MG|2016-03-27 00:00:00,1.0305127978400457,143.62675561422148
z_innov_s|MG|2016-04-03 00:00:00,1.0256268526908514,109.25727034221357
z_innov_s|MG|2016-04-10 00:00:00,1.0384286378979304,129.91058098225844
z_innov_s|MG|2016-04-17 00:00:00,1.0046150348660343,125.63811314997075
z_innov_s|MG|2016-04-24 00:00:00,1.0151008088338669,117.43216217347558
z_innov_s|MG|2016-05-01 00:00:00,1.04578351562994,82.99200733253012
z_innov_s|MG|2016-05-08 00:00:00,1.0653254961475802,88.91284244478469
z_innov_s|MG|2016-05-15 00:00:00,1.0632298978530612,40.17032221322109
z_innov_s|MG|2016-05-22 00:00:00,1.0181669296129399,120.68407004112886
z_innov_s|MG|2016-05-29 00:00:00,1.0199990682334426,160.34535128541958
z_innov_s|MG|2016-06-05 00:00:00,1.0449820515830068,113.72628778204854
z_innov_s|MG|2016-06-12 00:00:00,1.0238863075675053,104.5255199979396
z_innov_s|MG|2016-06-19 00:00:00,1.0205325215185552,157.1836992588025
z_innov_s|MG|2016-06-26 00:00:00,1.0113477783674976,186.93596046149713
z_innov_s|MG|2016-07-03 00:00:00,1.0169221101819914,147.36819405154122
z_innov_s|MG|2016-07-10 00:00:00,1.016733912342973,162.5437964764906
z_innov_s|MG|2016-07-17 00:00:00,1.012326336833786,154.2564059222833
z_innov_s|MG|2016-07-24 00:00:00,1.048959744179728,92.8415454743934
z_innov_s|MG|2016-07-31 00:00:00,1.0120686544419193,216.10014654726427
z_innov_s|MG|2016-08-07 00:00:00,1.0443166406057087,55.59589040729891
z_innov_s|MG|2016-08-14 00:00:00,1.00587506169936,149.49298903623483
z_innov_s|MG|2016-08-21 00:00:00,1.0392928337217373,92.4034944189559
z_innov_s|MG|2016-08-28 00:00:00,1.0044444936461026,159.43527496273
z_innov_s|MG|2016-09-04 00:00:00,1.006913660083571,149.28328787473686
z_innov_s|MG|2016-09-11 00:00:00,1.0446873671900732,82.13413116024132
z_innov_s|MG|2016-09-18 00:00:00,1.018280895599395,212.84003328419476
z_innov_s|MG|2016-09-25 00:00:00,1.022815635466849,141.3804638916818
z_innov_s|MG|2016-10-02 00:00:00,1.0101562389860268,113.22391526932778
z_innov_s|MG|2016-10-09 00:00:00,1.015644955477337,75.94392425039345
z_innov_s|MG|2016-10-16 00:00:00,1.0315933462431224,139.79470696663165
z_innov_s|MG|2016-10-23 00:00:00,1.0189818258848782,136.16588329995264
z_innov_s|MG|2016-10-30 00:00:00,1.0183152155090758,90.39667494976518
z_innov_s|MG|2016-11-06 00:00:00,1.008527352664365,178.74192846991383
z_innov_s|MG|2016-11-13 00:00:00,1.0263952461999981,90.57467404632543
z_innov_s|MG|2016-11-20 00:00:00,1.009042705335187,122.24313524962315
z_innov_s|MG|2016-11-27 00:00:00,1.0146714439669502,131.59806847671086
z_innov_s|MG|2016-12-04 00:00:00,1.0050510767979282,208.98561015368773
z_innov_s|MG|2016-12-11 00:00:00,1.0268685639409416,168.1243177351452
z_innov_s|MG|2016-12-18 00:00:00,1.0222111459842826,116.86330528552462
z_innov_s|MG|2016-12-25 00:00:00,1.016803172213018,204.32227848849675
z_innov_s|MG|2017-01-01 00:00:00,1.0160361636045803,215.19189218496547
z_innov_s|MG|2017-01-08 00:00:00,1.0179937051167887,111.26642333044897
z_innov_s|MG|2017-01-15 00:00:00,1.013620230474608,163.9572397794886
z_innov_s|MG|2017-01-22 00:00:00,1.0232488839943392,190.89001076480997
z_innov_s|MG|2017-01-29 00:00:00,1.0394406416568398,110.69137325746969
z_innov_s|MG|2017-02-05 00:00:00,1.020970296192489,126.44365366152788
z_innov_s|MG|2017-02-12 00:00:00,1.011303509183083,97.56503537227493
z_innov_s|MG|2017-02-19 00:00:00,1.0328868083386709,72.85890645349868
z_innov_s|MG|2017-02-26 00:00:00,1.0317385843195317,119.43993627022117
z_innov_s|MG|2017-03-05 00:00:00,1.022196697109973,166.08373161448878
z_innov_s|MG|2017-03-12 00:00:00,1.0289027265428232,133.90484744948088
z_innov_s|MG|2017-03-19 00:00:00,1.019973876438393,115.11539245328576
z_innov_s|MG|2017-03-26 00:00:00,1.0361523118500209,138.13995467123095
z_innov_s|MG|2017-04-02 00:00:00,1.0548661139946824,50.35929209146716
z_innov_s|MG|2017-04-09 00:00:00,1.012774152643476,81.47759577052682
z_innov_s|MG|2017-04-16 00:00:00,1.0303576438382533,87.41344910320626
z_innov_s|MG|2017-04-23 00:00:00,1.0259374115649216,156.88965465552596
z_innov_s|MG|2017-04-30 00:00:00,1.0230493741948716,106.95696454939636
z_innov_s|MG|2017-05-07 00:00:00,1.0110036389146084,138.9511968137803
z_innov_s|MG|2017-05-14 00:00:00,1.028770485716727,119.14651276688109
z_innov_s|MG|2017-05-21 00:00:00,1.0049099392093335,151.62263151468073
z_innov_s|MG|2017-05-28 00:00:00,1.019278287062772,140.98062777597812
z_innov_s|MG|2017-06-04 00:00:00,1.0047725573182504,169.2356006086293
z_innov_s|MG|2017-06-11 00:00:00,1.0297123408779514,120.04650884710807
z_innov_s|MG|2017-06-18 00:00:00,1.0135897396769118,112.05171463748796
z_innov_s|MG|2017-06-25 00:00:00,1.021944062585631,125.1936082202563
z_innov_s|MG|2017-07-02 00:00:00,1.00390645215343,180.46486032168085
z_innov_s|MG|2017-07-09 00:00:00,1.0179947894201138,110.16901268066022
z_innov_s|MG|2017-07-16 00:00:00,1.0109615970560692,177.76693447764754
z_innov_s|MG|2017-07-23 00:00:00,1.0342945137936435,127.24799225041272
z_innov_s|MG|2017-07-30 00:00:00,1.0394639508162935,131.81238871285453
z_innov_s|MG|2017-08-06 00:00:00,1.019020927315999,145.44450925664532
z_innov_s|MG|2017-08-13 00:00:00,1.0106347319814601,152.4668137003964
z_innov_s|MG|2017-08-20 00:00:00,1.0504063824588636,71.75348988026305
z_innov_s|MG|2017-08-27 00:00:00,1.0201390785478028,165.79660831964873
