cases_mean,cases_q05,cases_q95,risk_mean,risk_q05,risk_q95,threshold_cases,bayesian_risk
0.019441404926590623,0.009827007539570332,0.03323817625641823,0.018887425791472196,0.00970112532377243,0.03185097128152847,1.0,0.018887425791472196
0.022145993866026403,0.011664064601063728,0.03855636343359947,0.021434557370841503,0.011487097479403019,0.03669792041182518,1.0,0.021434557370841503
0.02631967860646546,0.01437291968613863,0.04446902126073837,0.02533374495245516,0.014105099253356457,0.041998375207185745,1.0,0.02533374495245516
0.03820702704414725,0.020478535443544388,0.06482452154159546,0.03616518494859338,0.01994113251566887,0.05974987894296646,1.0,0.03616518494859338
0.04636224788799882,0.026847926899790764,0.07282838970422745,0.04345459896326065,0.025927232578396797,0.06645769625902176,1.0,0.04345459896326065
0.05695083216577768,0.032804831862449646,0.09180024266242981,0.05263205006346106,0.03145157918334007,0.08193770051002502,1.0,0.05263205006346106
0.0869913484826684,0.049334559589624405,0.13547846674919128,0.07746678987517953,0.046321477741003036,0.11506346613168716,1.0,0.07746678987517953
0.10810820785909891,0.06538428366184235,0.16512660682201385,0.0938370728045702,0.06020480394363403,0.13586962223052979,1.0,0.0938370728045702
0.13075523962825536,0.0802123099565506,0.1932237148284912,0.11065581535547972,0.07254570722579956,0.1544380784034729,1.0,0.11065581535547972
0.16002681851387024,0.10153711587190628,0.2394263744354248,0.13110518757998943,0.08965395390987396,0.1828160136938095,1.0,0.13110518757998943
0.2716624718010426,0.1763857901096344,0.38813701272010803,0.1986741164624691,0.14344356954097748,0.2593497037887573,0.0,0.1986741164624691
0.3085533232390881,0.20694732666015625,0.43974483013153076,0.21853293606638907,0.16301076114177704,0.2818671464920044,0.0,0.21853293606638907
0.42490841388702394,0.29441070556640625,0.5988637208938599,0.27234993985295297,0.21338820457458496,0.3406026065349579,0.0,0.27234993985295297
0.5589981902837753,0.3639552593231201,0.7970285415649414,0.32304227963089943,0.24850739538669586,0.3982045352458954,0.0,0.32304227963089943
0.6370411275625228,0.4185360372066498,0.90541011095047,0.3484036438763142,0.27225133776664734,0.4266332983970642,0.0,0.3484036438763142
0.8827626132369042,0.5889349579811096,1.2760039567947388,0.41496334546804425,0.3368580639362335,0.4955649673938751,0.0,0.41496334546804425
1.0884698305130005,0.7338661551475525,1.5390323400497437,0.45839750760793685,0.38254401087760925,0.5358282327651978,0.0,0.45839750760793685
