parameter,r_hat,ess_bulk
z_innov_s|AL|2016-12-11 00:00:00,1.0007369816332432,11731.339995413988
z_innov_s|AL|2016-12-18 00:00:00,1.0002624617044673,10993.823518122359
z_innov_s|AL|2016-12-25 00:00:00,0.9998058434068806,12270.131385207751
z_innov_s|AL|2017-01-01 00:00:00,1.001269874421638,10713.236413888562
z_innov_s|AL|2017-01-08 00:00:00,1.0009612861964792,13721.220901748007
z_innov_s|AL|2017-01-15 00:00:00,1.0010142629988308,11313.615911522968
z_innov_s|AL|2017-01-22 00:00:00,0.9996994128024267,11773.986500863604
z_innov_s|AL|2017-01-29 00:00:00,1.0008315992859187,12807.562140075757
z_innov_s|AL|2017-02-05 00:00:00,1.00132958664957,11207.333147533005
z_innov_s|AL|2017-02-12 00:00:00,1.0029162137630039,12256.856051550438
z_innov_s|AL|2017-02-19 00:00:00,1.0008644187084401,11669.05299313236
z_innov_s|AL|2017-02-26 00:00:00,1.000455978836317,12579.429936295533
z_innov_s|AL|2017-03-05 00:00:00,1.0001852406556275,11304.1291875808
z_innov_s|AL|2017-03-12 00:00:00,1.0014191273305644,10944.350574105447
z_innov_s|AL|2017-03-19 00:00:00,1.00061755917406,12240.653045132403
z_innov_s|AL|2017-03-26 00:00:00,0.999952356275471,10694.759353780044
z_innov_s|AL|2017-04-02 00:00:00,0.9999863606306488,11238.266061223863
z_innov_s|AL|2017-04-09 00:00:00,1.0016202792621216,12554.376856286312
z_innov_s|AL|2017-04-16 00:00:00,1.0005898004309346,11034.482794425327
z_innov_s|AL|2017-04-23 00:00:00,1.0007674144839194,9074.27755501315
z_innov_s|AL|2017-04-30 00:00:00,0.9999312836595351,13274.409293799981
z_innov_s|AL|2017-05-07 00:00:00,1.0002738094413848,10434.992428292613
z_innov_s|AL|2017-05-14 00:00:00,1.0021137684910675,9821.673931441303
z_innov_s|AL|2017-05-21 00:00:00,1.0012753760443216,10519.71295145548
z_innov_s|AL|2017-05-28 00:00:00,1.0011692424397205,12497.488715816504
z_innov_s|AL|2017-06-04 00:00:00,1.0009615038815887,12027.86398494166
z_innov_s|AL|2017-06-11 00:00:00,0.99987177871333,11564.174110795724
z_innov_s|AL|2017-06-18 00:00:00,1.000522568929964,11153.477948932685
z_innov_s|AL|2017-06-25 00:00:00,1.000727885352199,11973.65302330763
z_innov_s|AL|2017-07-02 00:00:00,1.0007440875051357,12063.694237020036
z_innov_s|AL|2017-07-09 00:00:00,1.0000435781529917,10378.34866110594
z_innov_s|AL|2017-07-16 00:00:00,1.0010621926499568,12023.757553227384
z_innov_s|AL|2017-07-23 00:00:00,1.0005953546114914,12747.158071584316
z_innov_s|AL|2017-07-30 00:00:00,1.0009157021330028,8935.377273811455
z_innov_s|AL|2017-08-06 00:00:00,0.9997852262899761,11264.359563692893
z_innov_s|AL|2017-08-13 00:00:00,0.9997783271694121,11226.727731801358
z_innov_s|AL|2017-08-20 00:00:00,1.0016005472516603,13742.468937903948
z_innov_s|AL|2017-08-27 00:00:00,0.999869897626878,10342.158442965108
z_innov_s|AL|2017-09-03 00:00:00,1.000976554359766,10536.9760265153
z_innov_s|AL|2017-09-10 00:00:00,1.0013265413965804,10151.443152598811
z_innov_s|AL|2017-09-17 00:00:00,1.0037163654394152,11625.411582634448
z_innov_s|AL|2017-09-24 00:00:00,1.0020010025923074,10957.02295092241
z_innov_s|AL|2017-10-01 00:00:00,1.0022564798017704,10145.987100078179
z_innov_s|AL|2017-10-08 00:00:00,1.0011253977868664,10024.012410800111
z_innov_s|AL|2017-10-15 00:00:00,1.0006486364466962,11312.047952512614
z_innov_s|AL|2017-10-22 00:00:00,1.0023489495561713,9591.158673943452
z_innov_s|AL|2017-10-29 00:00:00,1.001084862620301,11242.922726834007
z_innov_s|AL|2017-11-05 00:00:00,1.0022529726764164,11074.378459043453
z_innov_s|AL|2017-11-12 00:00:00,1.0013807271002526,11242.30974766863
z_innov_s|AL|2017-11-19 00:00:00,1.0026172606925732,14426.29729962752
z_innov_s|AL|2017-11-26 00:00:00,1.0006888896144959,10178.373685141216
z_innov_s|AL|2017-12-03 00:00:00,1.0002901539424722,11084.619148062617
z_innov_s|AL|2017-12-10 00:00:00,1.0005776040643464,13535.209732534946
z_innov_s|AL|2017-12-17 00:00:00,1.0007079166422106,12110.515136141623
z_innov_s|AL|2017-12-24 00:00:00,1.0003249176295868,12044.149244794
z_innov_s|AL|2017-12-31 00:00:00,1.0010381268790232,11315.595366117253
z_innov_s|AL|2018-01-07 00:00:00,1.0028594301568095,11784.262931281384
z_innov_s|AL|2018-01-14 00:00:00,1.000367330398758,12213.033707027529
z_innov_s|AL|2018-01-21 00:00:00,1.0010207328539484,10691.87268198172
z_innov_s|AL|2018-01-28 00:00:00,1.0014173584587822,11118.708791103836
z_innov_s|AL|2018-02-04 00:00:00,1.0010368521321114,12122.50279233026
z_innov_s|AL|2018-02-11 00:00:00,1.0014634980309967,11650.86416953369
z_innov_s|AL|2018-02-18 00:00:00,1.0010215244612246,10935.321945909363
z_innov_s|AL|2018-02-25 00:00:00,1.0004765637239026,11779.821123212974
z_innov_s|AL|2018-03-04 00:00:00,1.0016583812548692,11248.752863973641
z_innov_s|AL|2018-03-11 00:00:00,1.0024412554050024,11288.30606517283
z_innov_s|AL|2018-03-18 00:00:00,1.0013162492341168,11747.555808536663
z_innov_s|AL|2018-03-25 00:00:00,1.0009005820040346,11162.704468202712
z_innov_s|AL|2018-04-01 00:00:00,1.0016702450572215,12381.08318203091
z_innov_s|AL|2018-04-08 00:00:00,1.0000926664163536,11959.552878996245
z_innov_s|AL|2018-04-15 00:00:00,1.0001610169232453,9603.73515813179
z_innov_s|AL|2018-04-22 00:00:00,1.0007610629615096,12156.388847235889
z_innov_s|AL|2018-04-29 00:00:00,1.0000507461063104,11601.36148253947
z_innov_s|AL|2018-05-06 00:00:00,1.0009095250153426,12187.436448183898
z_innov_s|AL|2018-05-13 00:00:00,1.000495279908762,12599.408570508342
z_innov_s|AL|2018-05-20 00:00:00,1.0010815758085099,10239.357010117617
z_innov_s|AL|2018-05-27 00:00:00,1.000282831482955,10386.93227819037
z_innov_s|AL|2018-06-03 00:00:00,1.0008624670051651,12008.00133371235
z_innov_s|AL|2018-06-10 00:00:00,1.0002708835857863,12886.670293814665
z_innov_s|AL|2018-06-17 00:00:00,1.0003472007137506,10810.317713422919
z_innov_s|AL|2018-06-24 00:00:00,1.0001117462522051,11741.01150935581
z_innov_s|AL|2018-07-01 00:00:00,1.000124497585899,13263.310404927768
z_innov_s|AL|2018-07-08 00:00:00,1.0019972777663475,12721.940549007322
z_innov_s|AL|2018-07-15 00:00:00,1.004472275174628,11730.090084699075
z_innov_s|AL|2018-07-22 00:00:00,1.0000632621019094,11340.746048567424
z_innov_s|AL|2018-07-29 00:00:00,1.0001542331636168,10770.829739089972
z_innov_s|AL|2018-08-05 00:00:00,1.0020568642531815,12247.537232621366
z_innov_s|AL|2018-08-12 00:00:00,1.001301807519328,12620.881267764227
z_innov_s|AL|2018-08-19 00:00:00,1.0006958949623996,9008.079994925843
z_innov_s|AL|2018-08-26 00:00:00,1.001108228877563,11216.352849727915
z_innov_s|AL|2018-09-02 00:00:00,1.0001231052888764,11915.215103148897
z_innov_s|AL|2018-09-09 00:00:00,1.0027007698796215,10838.772222013278
z_innov_s|AL|2018-09-16 00:00:00,1.0002893468686223,10474.949565106974
z_innov_s|AL|2018-09-23 00:00:00,1.0004761959279458,10756.85332969258
z_innov_s|AL|2018-09-30 00:00:00,1.0001505243356434,13639.33279047277
z_innov_s|AL|2018-10-07 00:00:00,1.0023669773332147,10657.069923150246
z_innov_s|AL|2018-10-14 00:00:00,1.0002295551021063,10321.164907394124
z_innov_s|AL|2018-10-21 00:00:00,0.9996785473147243,11627.951160562083
z_innov_s|AL|2018-10-28 00:00:00,1.0006534513423992,13502.335080680314
z_innov_s|AL|2018-11-04 00:00:00,1.0003594197796306,11027.108066884126
z_innov_s|AL|2018-11-11 00:00:00,1.0004145807778004,10467.380356573769
z_innov_s|AL|2018-11-18 00:00:00,1.0003500499358948,9569.353674223152
z_innov_s|AL|2018-11-25 00:00:00,1.0004352041243032,11631.681207265763
z_innov_s|AL|2018-12-02 00:00:00,1.001299171246579,11454.35108983559
z_innov_s|AL|2018-12-09 00:00:00,1.0009211640997981,9940.936293925068
z_innov_s|AL|2018-12-16 00:00:00,1.0014386603182144,11477.761899825939
z_innov_s|AL|2018-12-23 00:00:00,1.0000737909125128,11146.476011774805
z_innov_s|AL|2018-12-30 00:00:00,1.0001501758747842,11546.443094038606
z_innov_s|AL|2019-01-06 00:00:00,1.000284827295239,11390.298754477393
z_innov_s|AL|2019-01-13 00:00:00,0.9999046520456151,12005.989184345013
z_innov_s|AL|2019-01-20 00:00:00,1.000707458241842,10186.539320109869
z_innov_s|AL|2019-01-27 00:00:00,1.000284159773818,12534.426652295086
z_innov_s|AL|2019-02-03 00:00:00,0.9995983592851895,10499.317458535364
z_innov_s|AL|2019-02-10 00:00:00,1.0004976248782034,11925.896714109042
z_innov_s|AL|2019-02-17 00:00:00,1.000932274804325,9953.903961956403
z_innov_s|AL|2019-02-24 00:00:00,1.0001806553701065,10741.727868226937
z_innov_s|AL|2019-03-03 00:00:00,1.0001645731881188,11040.201572610951
z_innov_s|AL|2019-03-10 00:00:00,1.001882593758736,10446.995223496804
z_innov_s|AL|2019-03-17 00:00:00,1.0013067212271518,12439.93420737196
z_innov_s|AL|2019-03-24 00:00:00,1.0013876609236203,10683.731087760863
z_innov_s|AL|2019-03-31 00:00:00,1.000181791971856,13143.592101804199
z_innov_s|AL|2019-04-07 00:00:00,1.0010326467432695,9370.404599697737
z_innov_s|AL|2019-04-14 00:00:00,1.0010297591939978,11414.207389163044
z_innov_s|AL|2019-04-21 00:00:00,0.9998550200694111,11169.778072177243
z_innov_s|AL|2019-04-28 00:00:00,1.000244205453068,12236.072400954707
z_innov_s|AL|2019-05-05 00:00:00,1.000807834929641,10997.666897362411
z_innov_s|AL|2019-05-12 00:00:00,1.0007215768552749,10582.19390695197
z_innov_s|AL|2019-05-19 00:00:00,1.000518866485627,10203.347890948215
z_innov_s|AL|2019-05-26 00:00:00,1.0005768745349803,11301.173737001933
z_innov_s|AL|2019-06-02 00:00:00,1.000443967280022,10537.88003412188
z_innov_s|AL|2019-06-09 00:00:00,1.001216652668161,11515.558225311688
z_innov_s|AL|2019-06-16 00:00:00,1.0005120531105673,12364.331459552901
z_innov_s|AL|2019-06-23 00:00:00,1.0009201513436177,10229.210570077335
z_innov_s|AL|2019-06-30 00:00:00,1.0013376410417814,11694.093514179076
z_innov_s|AL|2019-07-07 00:00:00,1.0003869628118038,10796.328762473446
z_innov_s|AL|2019-07-14 00:00:00,1.0015610672221495,11486.919775743923
z_innov_s|AL|2019-07-21 00:00:00,0.999978560871152,11767.135060743552
z_innov_s|AL|2019-07-28 00:00:00,1.0009081801373687,11305.781906872387
z_innov_s|AL|2019-08-04 00:00:00,1.0007755362724704,13234.743606202153
z_innov_s|AL|2019-08-11 00:00:00,1.0003125232791237,11589.435579795621
z_innov_s|AL|2019-08-18 00:00:00,1.0002578368003572,11394.512214746663
z_innov_s|AL|2019-08-25 00:00:00,0.9999976900252373,10374.863819897098
z_innov_s|AL|2019-09-01 00:00:00,1.0012540056510995,10633.52788753983
z_innov_s|AL|2019-09-08 00:00:00,1.0007357984388612,10814.677851784549
z_innov_s|AL|2019-09-15 00:00:00,1.0004847024894197,11563.706389131059
z_innov_s|AL|2019-09-22 00:00:00,1.0016333835210585,11712.528242552964
z_innov_s|AL|2019-09-29 00:00:00,1.0004429153682834,12372.111612929835
z_innov_s|AL|2019-10-06 00:00:00,1.0004456313413403,9850.599494938211
z_innov_s|AL|2019-10-13 00:00:00,1.000387643236974,10335.282214595898
z_innov_s|AL|2019-10-20 00:00:00,1.0006425668614276,11615.23043903634
z_innov_s|AL|2019-10-27 00:00:00,1.001398812511978,11806.685951474497
z_innov_s|AL|2019-11-03 00:00:00,1.0018644429711772,10711.709166924851
z_innov_s|AL|2019-11-10 00:00:00,1.0005066882385842,10718.540083736261
z_innov_s|AL|2019-11-17 00:00:00,1.001898269287779,10871.072590847376
z_innov_s|AL|2019-11-24 00:00:00,0.9998411494739728,11139.381463576452
z_innov_s|AL|2019-12-01 00:00:00,1.0005161492400951,12572.26663541437
z_innov_s|AL|2019-12-08 00:00:00,1.0014041307243657,11565.178643148723
z_innov_s|AL|2019-12-15 00:00:00,1.0010149919367368,11946.472504887928
z_innov_s|AL|2019-12-22 00:00:00,1.0003571436261014,11957.29883977447
z_innov_s|AL|2019-12-29 00:00:00,1.001253097851752,10715.332417766997
z_innov_s|AL|2020-01-05 00:00:00,1.000759551208072,11447.055206415527
z_innov_s|AL|2020-01-12 00:00:00,0.9995839816470579,10587.424134968798
z_innov_s|AL|2020-01-19 00:00:00,1.0009343105247577,11022.219868316099
z_innov_s|AL|2020-01-26 00:00:00,1.0020967942747538,11640.563578811421
z_innov_s|AL|2020-02-02 00:00:00,1.000771819121334,11919.315835145015
z_innov_s|AL|2020-02-09 00:00:00,1.0008759704645676,10961.64386452957
z_innov_s|AL|2020-02-16 00:00:00,1.0017725782736493,12735.201027267078
z_innov_s|AL|2020-02-23 00:00:00,1.0007444914007622,9622.74122325952
z_innov_s|AL|2020-03-01 00:00:00,1.0004757986760504,11107.712046302422
z_innov_s|AL|2020-03-08 00:00:00,1.0003623615479649,10259.611235612208
z_innov_s|AL|2020-03-15 00:00:00,1.0011632213163149,11432.493976729727
z_innov_s|AL|2020-03-22 00:00:00,1.0015241744036174,10566.980545789898
z_innov_s|AL|2020-03-29 00:00:00,1.000945227543325,11436.218182750716
z_innov_s|AL|2020-04-05 00:00:00,1.0018175432602976,11335.455301974744
z_innov_s|AL|2020-04-12 00:00:00,1.0006724838667864,12299.51123140531
z_innov_s|AL|2020-04-19 00:00:00,1.0005710330071005,9475.13389399352
z_innov_s|AL|2020-04-26 00:00:00,1.0025155867815907,11852.740962878855
z_innov_s|AL|2020-05-03 00:00:00,1.0008322442098112,9971.628104429805
z_innov_s|AL|2020-05-10 00:00:00,1.000156554766973,12878.16791329831
z_innov_s|AL|2020-05-17 00:00:00,1.000513387639304,11831.720920647444
z_innov_s|AL|2020-05-24 00:00:00,1.0008664848067779,13087.497771213979
z_innov_s|AL|2020-05-31 00:00:00,1.0012945282493213,11903.468470224012
z_innov_s|AL|2020-06-07 00:00:00,1.0000290454096812,11341.787487234704
z_innov_s|AL|2020-06-14 00:00:00,1.0011807796464143,9981.587750991037
z_innov_s|AL|2020-06-21 00:00:00,1.0004825217148827,11645.42021956124
z_innov_s|AL|2020-06-28 00:00:00,1.0005158937291128,11370.234112359032
z_innov_s|AL|2020-07-05 00:00:00,1.0015789332625251,10286.070827692143
z_innov_s|AL|2020-07-12 00:00:00,1.000516920228416,13779.635214471848
z_innov_s|AL|2020-07-19 00:00:00,1.001268299680069,11755.271524345917
z_innov_s|AL|2020-07-26 00:00:00,1.0008621212899342,10298.47815070374
z_innov_s|AL|2020-08-02 00:00:00,1.002698407829937,11746.57166401695
z_innov_s|AL|2020-08-09 00:00:00,1.0018085246397652,13492.525486712959
z_innov_s|AL|2020-08-16 00:00:00,1.0005009653047165,12517.901233675911
z_innov_s|AL|2020-08-23 00:00:00,1.0012458556330508,10851.09557257722
z_innov_s|AL|2020-08-30 00:00:00,1.0011341960761992,12105.18330731367
z_innov_s|AL|2020-09-06 00:00:00,1.0019328012057525,12319.119000055378
z_innov_s|AL|2020-09-13 00:00:00,1.0010112075771298,11463.337869816625
z_innov_s|AL|2020-09-20 00:00:00,1.0005003126520111,9377.331585003029
z_innov_s|AL|2020-09-27 00:00:00,1.001039720073337,11402.087573758452
z_innov_s|AL|2020-10-04 00:00:00,1.0016786690543733,11479.265137839539
z_innov_s|AL|2020-10-11 00:00:00,1.0008373510479511,14424.637879483218
z_innov_s|AL|2020-10-18 00:00:00,1.0010561744987385,12498.222257106065
z_innov_s|AL|2020-10-25 00:00:00,1.002671328965905,11336.218254541673
z_innov_s|AL|2020-11-01 00:00:00,1.0009835229322501,9083.544591917313
z_innov_s|AL|2020-11-08 00:00:00,0.9999529111523116,9636.00298404598
z_innov_s|AL|2020-11-15 00:00:00,0.9998351614658226,11192.224805278665
z_innov_s|AL|2020-11-22 00:00:00,1.0019597393985025,10593.047938949669
z_innov_s|AL|2020-11-29 00:00:00,1.0004347268862188,12192.66932068831
z_innov_s|AL|2020-12-06 00:00:00,1.0000821386553138,11096.692284094655
z_innov_s|AL|2020-12-13 00:00:00,0.9998894837048271,11087.168147953533
z_innov_s|AL|2020-12-20 00:00:00,1.0023211825225906,11076.8873967156
z_innov_s|AL|2020-12-27 00:00:00,1.0006664421071734,10114.695424026055
z_innov_s|AL|2021-01-03 00:00:00,1.0018695258444723,10699.307504705777
z_innov_s|AL|2021-01-10 00:00:00,1.0015314009996232,12549.230131222763
z_innov_s|AL|2021-01-17 00:00:00,1.0004098420910938,12184.610193176304
z_innov_s|AL|2021-01-24 00:00:00,1.0009219864872045,9877.771233282658
z_innov_s|AL|2021-01-31 00:00:00,1.0002314864217912,11580.87112880558
z_innov_s|AL|2021-02-07 00:00:00,1.0011761308855214,9220.906998418865
z_innov_s|AL|2021-02-14 00:00:00,1.0004309802019493,10435.684218047194
z_innov_s|AL|2021-02-21 00:00:00,0.9998369791782274,10255.55185867844
z_innov_s|AL|2021-02-28 00:00:00,1.0007070388955666,12087.427135708494
z_innov_s|AL|2021-03-07 00:00:00,0.9997150405281215,10779.116068882879
z_innov_s|AL|2021-03-14 00:00:00,1.0020698471330556,11182.147493490938
z_innov_s|AL|2021-03-21 00:00:00,1.0007547298949186,10022.42460579911
z_innov_s|AL|2021-03-28 00:00:00,1.0013542221055483,12276.6061389582
z_innov_s|AL|2021-04-04 00:00:00,1.0002471467272807,12160.65668837018
z_innov_s|AL|2021-04-11 00:00:00,1.0006669351852167,12443.22345617553
z_innov_s|AL|2021-04-18 00:00:00,1.0007951432705335,9928.521565683526
z_innov_s|AL|2021-04-25 00:00:00,1.0023045619000297,10297.403439768017
z_innov_s|AL|2021-05-02 00:00:00,1.0002426665564894,12190.897880261666
z_innov_s|AL|2021-05-09 00:00:00,1.0009611491871189,11441.235038864808
z_innov_s|AL|2021-05-16 00:00:00,1.0014976979529275,10835.324317587518
z_innov_s|AL|2021-05-23 00:00:00,1.0009544659778138,13134.891930344416
z_innov_s|AL|2021-05-30 00:00:00,0.9996521055536746,11325.930828688077
z_innov_s|AL|2021-06-06 00:00:00,1.0015065323829826,9786.351808613696
z_innov_s|AL|2021-06-13 00:00:00,1.0014196689170984,12472.655967455019
z_innov_s|AL|2021-06-20 00:00:00,1.000520802516912,12271.107379365429
z_innov_s|AL|2021-06-27 00:00:00,1.0007430698747988,12078.773352785125
z_innov_s|AL|2021-07-04 00:00:00,1.0013460885465781,11160.889838548395
z_innov_s|AL|2021-07-11 00:00:00,1.001099941418474,11872.462213952023
z_innov_s|AL|2021-07-18 00:00:00,1.0009207350575875,11320.856907950747
z_innov_s|AL|2021-07-25 00:00:00,1.000014346372922,11478.071385318119
z_innov_s|AL|2021-08-01 00:00:00,1.0020307551973304,12770.957730231688
z_innov_s|AL|2021-08-08 00:00:00,1.0005660935404874,11417.22842603031
z_innov_s|AL|2021-08-15 00:00:00,1.0017685463978638,10757.368342669159
z_innov_s|AL|2021-08-22 00:00:00,1.0003238737488227,12802.75051807937
z_innov_s|AL|2021-08-29 00:00:00,1.0005162501889886,11053.67277028918
z_innov_s|AL|2021-09-05 00:00:00,1.0014111523466553,10876.344365888554
z_innov_s|AL|2021-09-12 00:00:00,1.0016008781432397,9016.420306077987
z_innov_s|AL|2021-09-19 00:00:00,1.00264865028298,10040.662506058025
z_innov_s|AL|2021-09-26 00:00:00,1.0018701617787653,10609.765618733922
z_innov_s|AL|2021-10-03 00:00:00,1.0015143224003242,11463.609355416804
z_innov_s|AL|2021-10-10 00:00:00,1.001553428902238,11103.917781794642
z_innov_s|AL|2021-10-17 00:00:00,1.00069030305233,11493.899719687572
z_innov_s|AL|2021-10-24 00:00:00,1.0003121137330244,11085.80155024842
z_innov_s|AL|2021-10-31 00:00:00,1.0000150733372275,12104.055424293007
z_innov_s|AL|2021-11-07 00:00:00,1.002205697186102,11857.867346739415
z_innov_s|AL|2021-11-14 00:00:00,1.0004647583245254,11207.234565144669
z_innov_s|AL|2021-11-21 00:00:00,1.0005324283028691,11605.361638660474
